Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,NLTK_Vader_Sentiment,TextBlob_NaiveBayes_Sentiment,TextBlob_Sentiment
368765967,HP 65XL Black Original Ink Cartridge,US,2,Web Reviews,English,Walmart,1.0,Supplies - Ink,Dolmen Refresh,,HP 65XL Black Original Ink Cartridge,"Rec'd this 1/31/24 - inserted in printer 2/1. This is for personal use - about 10-15 sheets per at most. Today, 1 month later, I see the message that ink is low %26 cartridge should be replaced. The price did not indicate this was a refurbished cartridge. An XL cartridge prints many more sheets than 40-55 pages. Feel like I've been ripped off.",IPH,63,2024-03-01 00:00:00,2024-03-01 00:00:00,Customer experience & expectation,0.1027,pos,0.25
371712558,HP OfficeJet 8015e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,Dislike management of ink distribution.,IIC,5,2024-03-23 06:24:34,2024-03-01 00:00:00,Others,-0.3818,pos,0.0
249956339,HP 902XL High Yield Black Original Ink Cartridge,US,10,Web Reviews,English,HP US,5.0,Supplies - Ink,Makeda,,HP 902XL High Yield Black Original Ink Cartridge,Cannot say yet as I have not installed it. But it has to be acceptable (I hope) since it is branded by HP.,IIC,23,2023-12-12 07:17:17,2023-12-01 00:00:00,Others,0.7783,pos,0.0
329047611,HP DeskJet 2755e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,Printer refuse to print. Also can autorize ink cartriges.,IPH,9,2023-08-06 04:46:43,2023-08-01 00:00:00,Others,-0.296,pos,0.0
336580147,ENVY Inspire 7200e All-in-One Printer series,IT,9,HPS Surveys,Italian,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7224e All-in-One Printer,"The product is valid and precise. Since I've been using it, cartridge consumption has been minimal. Easy to use, it is very intuitive",IPH,23,2023-09-12 07:21:51,2023-09-01 00:00:00,Others,0.4404,pos,0.23333333333333334
356897723,HP ENVY 6452e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6452e All-in-One Printer,"The printer is just so-so and the ink delivery is sporadic, I need black ink right now.",IPH,17,2024-01-04 03:09:34,2024-01-01 00:00:00,Cartridge problem,0.0,pos,0.05952380952380952
355295474,HP DeskJet 2710e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,Never run out of ink just as I'm getting low some comes in the post for me brilliant,IPH,18,2023-12-30 05:53:12,2023-12-01 00:00:00,Customer experience & expectation,0.4019,pos,0.45
363715262,HP DeskJet 4130e All-in-One Printer,FR,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4130e All-in-One Printer,It's okay but the ink does not last,IPH,8,2024-02-15 23:02:42,2024-02-01 00:00:00,Others,0.1154,pos,0.25
123353799,HP 65 2-pack Black/Tri-color Original Ink Cartridges,US,10,Web Reviews,English,Walmart,5.0,Supplies - Ink,Dolmen Refresh,,HP 65 2-pack Black/Tri-color Original Ink Cartridges,"I like the product, very convenient and easy to use for printing my documents and kids activities.",IPH,17,2024-02-23 00:00:00,2024-02-01 00:00:00,General satisfied,0.6872,neg,0.31666666666666665
369461802,HP 303 2-pack Black/Tri-color Original Ink Cartridges,ES,10,Web Reviews,Spanish,Amazon ES,5.0,Supplies - Ink,Centaur,,HP 303 2-pack Black/Tri-color Original Ink Cartridges,Muy cómoda la compra,IPH,4,2024-02-19 00:00:00,2024-02-01 00:00:00,Others,0.0,pos,0.0
335248031,HP DeskJet 3772 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3772 All-in-One Printer,"It has never worked well for me since canceled the HP ink subscription. It is still the correct ink for the machine. The black and color have never worked well together. This printer has been great, I have had problems with it from the beginning.  100% do not recommend.",IPH,49,2023-09-07 06:27:40,2023-09-01 00:00:00,"Print quality, Cartridge Problem",-0.3265,pos,0.3166666666666667
338193507,HP 962XL High Yield Black/962 Cyan/Magenta/Yellow 4-pack Original Ink Cartridges,US,10,Web Reviews,English,Office Depot,5.0,Supplies - Ink,Magnus,,HP 962XL High Yield Black/962 Cyan/Magenta/Yellow 4-pack Original Ink Cartridges,"I purchased the HP 962XL/962 High-Yield Black and Cyan, Magenta, Yellow Ink Cartridge last week and I will continue to restock and use it for my personal and professional experiences.",IIC,30,2023-09-12 13:58:32,2023-09-01 00:00:00,Print quality,0.0,pos,-0.01333333333333333
382112030,HP OfficeJet 8015e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,It was not a money saver for me.. I haven’t used the first cartridge. However in the end there will be money money paid vs the amount of cartridge used,IIC,30,2024-04-25 14:04:51,2024-04-01 00:00:00,Others,0.0,pos,0.25
336484027,HP Tango,US,0,HPS Surveys,English,,,Supplies - Ink,Centaur,Infinity,HP Tango,HP printer does not work because Set-UP HP ink cartridges provided with the printer were faulty and couldn’t not recognized the the printer. Waste of money.,IPH,26,2023-09-11 10:20:20,2023-09-01 00:00:00,Cartridge Problem,-0.6249,neg,-0.2
334296353,HP 951XL High Yield Magenta Original Ink Cartridge,US,10,Web Reviews,English,Office Depot,5.0,Supplies - Ink,Nesta+,,HP 951XL High Yield Magenta Original Ink Cartridge,"The first time I saw this XL I just had to try it, so many pages",IIC,16,2023-08-22 14:53:10,2023-08-01 00:00:00,Others,0.0,pos,0.375
328986726,HP 60 Tri-color Original Ink Cartridge,US,6,Web Reviews,English,Office Depot,3.0,Supplies - Ink,Geo,,HP 60 Tri-color Original Ink Cartridge,I didn't have any choice. HP discontinued the 901 ink cartridge series. I have to buy their replacement ink cartridges. I went without ink for a few weeks until the OD store manager contacted me about a replacement cartridge being available. HP never notified me.,IPH,45,2023-07-01 18:36:32,2023-07-01 00:00:00,Others,0.0,pos,0.1
383682338,DeskJet 2800e All-in-One Printer series,AU,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2820e All-in-One Printer,I had not even printed 50 pages before my blank ink ran out.,IPH,13,2024-04-24 14:30:26,2024-04-01 00:00:00,"Print quality, Customer experience & expectation",0.0,neg,0.0
329382672,HP OfficeJet 5255 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Verona,HP OfficeJet 5255 All-in-One Printer,I was paying each month for ink that I barely used.  I got rid of the printer and got an EPSON.,IPH,21,2023-08-05 02:44:38,2023-08-01 00:00:00,"Logistic Handling, Instant Ink related, Customer experience & expectation",0.0,pos,0.05
317971183,HP DeskJet 2734e All-in-One Printer,GB,7,HPS Surveys,English,,,Supplies - Ink,OBELISK,Taccola Yeti,HP DeskJet 2734e All-in-One Printer,paper tender bad often nt recognize paper like ink service main reason would recommend convenience never worry run ink,,19,2023-06-03 07:35:23,2023-06-01 00:00:00,"Customer experience & expectation, Instant Ink related",0.4416,pos,-0.2666666666666666
333372784,ENVY 6400 All-in-One Printer series,AU,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6430e All-in-One Printer,Because we have had the new printer for only a few days or 1 week and we are out of ink and we haven't received the delivery from you for the new ink cartridge. So this is a big inconvenience for us when we are trying to run a home business.,IPH,51,2023-08-29 02:58:55,2023-08-01 00:00:00,Logistic Handling,-0.3612,pos,0.014545454545454539
340186491,HP 61 2-pack Black/Tri-color Original Ink Cartridges,US,10,Web Reviews,English,Office Depot,5.0,Supplies - Ink,Pyramid Refresh,,HP 61 2-pack Black/Tri-color Original Ink Cartridges,Ink cartridge saved the day and works perfectly,IPH,8,2023-09-20 16:18:40,2023-09-01 00:00:00,Others,0.7906,pos,1.0
328674175,HP OfficeJet 8022 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec,HP OfficeJet 8022 All-in-One Printer,Nice clear print with storage for lots of paper. I purchase ink through HP so I never run out of ink.  Wonderful printer and it works well from either computer wirelessly.,IIC,31,2023-08-04 12:18:49,2023-08-01 00:00:00,Others,0.8807,pos,0.5666666666666667
376560739,HP Smart Tank 7602 All-in-One,US,0,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7602 All-in-One,"The printer worked ok until I had to add new ink. I purchased a new set of HP ink bottles and installed the ink. For some reason, the black ink refill did not register. I called HP and spent an hour on the phone trying to get the printer to work. The HP Service Representative sent me a label. I packed the printer in a box and took it to Walgreens. It took from March 14 to March 20 to be delivered to HP. Several days ago I called HP and I am still waiting for a new printer to be shipped to me. This is abysmal customer service from HP",CISS,111,2024-04-02 04:18:32,2024-04-01 00:00:00,"Customer experience & expectation, Logistic Handling",0.296,pos,0.09177489177489177
365076377,HP 912XL High Yield Yellow Original Ink Cartridge,DE,10,Web Reviews,German,Amazon DE,5.0,Supplies - Ink,Cedella,,HP 912XL High Yield Yellow Original Ink Cartridge,gute Qualität,IIC,2,2024-01-06 00:00:00,2024-01-01 00:00:00,Others,0.0,pos,0.0
369760842,HP DeskJet Plus 4155 All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Plus 4155 All-in-One Printer,After 7 months printer quit printing from my laptop.  All troubleshooting attempts failed.  Printer shows off from laptop but is connected and prints from cell phone.  Paper is hard to load in slot. Printer guzzles ink,IPH,36,2024-03-10 16:53:12,2024-03-01 00:00:00,Others,-0.34,neg,-0.39583333333333337
318957703,HP ENVY Pro 6455 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,OBELISK,Vasari,HP ENVY Pro 6455 All-in-One Printer,dislike push purchaser go wife buy ink regular basis also dislike display printer also dislike slow come ready print survey end begin survey end filling survey,,26,2023-06-06 10:19:01,2023-06-01 00:00:00,Others,-0.6486,pos,-0.03333333333333335
352254986,HP ENVY 6432e All-in-One Printer,FR,5,HPS Surveys,French,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6432e All-in-One Printer,"Never received an ink cartridge.
 On the other hand, already paid for having printed too many sheets.",IPH,17,2023-12-11 00:15:32,2023-12-01 00:00:00,Logistic Handling,0.4939,pos,0.1875
325139066,HP DeskJet 3720 All-in-One Printer,GB,7,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3720 All-in-One Printer,"It's not the best printer I've owned but it is by far the cheapest and the ink is also very reasonably priced so taking the price into account I was legitimately impressed with its print quality in the test photo of my cat I printed and the colour documents I've printed appear flawless. Print speed isnt ground breaking but plenty fast enough for any home use and takes it up very little desk space when not in use.  Honestly the only negative I could fairly say about it is its kinda loud. 

Overall great bang for the buck for any home needing a printer for occasional use",IPH,107,2023-07-13 09:37:48,2023-07-01 00:00:00,"Others, Print quality",0.6598,pos,0.32601562500000003
365122887,HP Smart Tank 7602 All-in-One,US,9,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7602 All-in-One,I had difficulty when attempting to fill the ink tanks. I didn't realize that you have to turn the bottle until it snaps into place. It would be helpful to include that in the instructions.,CISS,35,2024-02-17 12:14:38,2024-02-01 00:00:00,Others,0.1027,neg,0.0
341205258,HP DeskJet 2722e All-in-One Printer,PT,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2722e All-in-One Printer,"From assistance to the arrival of the 5* ink cartridges, everything was super fast.",IPH,14,2023-10-04 23:14:28,2023-10-01 00:00:00,Others,0.5994,pos,0.26666666666666666
366982255,HP DeskJet 4155e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,It’s just too simple! I never have to shop for printer ink or risk running out in the middle of a print project!,IPH,23,2024-02-27 03:09:04,2024-02-01 00:00:00,Others,-0.3987,pos,0.0
330290591,HP 305XL High Yield Tri-color Original Ink Cartridge,ES,6,Web Reviews,Spanish,Amazon ES,3.0,Supplies - Ink,Obelisk,,HP 305XL High Yield Tri-color Original Ink Cartridge,"It runs out too quickly, using the lowest print quality.",IPH,10,2023-08-02 01:00:00,2023-08-01 00:00:00,Print quality,-0.3818,neg,0.3333333333333333
357465984,ENVY 6000 All-in-One Printer series,GB,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,It took a while to sort out the cartridges for the printer.,IPH,12,2024-01-08 10:27:36,2024-01-01 00:00:00,"Others, Cartridge Problem",0.0,pos,0.0
347802285,HP 67XL High Yield Black Original Ink Cartridge,US,2,Web Reviews,English,Amazon US,1.0,Supplies - Ink,Obelisk,,HP 67XL High Yield Black Original Ink Cartridge,You cannot convince me an ink cartridge will only print 40 and then be empty and I am suppose to regard it as XL. It does not XL at lasting more than a couple days. Go to HXLLHP !,IPH,39,2023-11-06 00:00:00,2023-11-01 00:00:00,Customer experience & expectation,-0.4276,pos,0.13125
332374803,HP OfficeJet 3830 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP OfficeJet 3830 All-in-One Printer,"Neither of my HP printers will print anything. I have spent hours on the phone with HP tech with no one able to help. I put brand new Instant cartridge's in my large print and two were defective and I have benn waiting for days to get replacements.

I signed up my old HP 3830 for instant ink so I could  use it but it also will not print",IPH,69,2023-08-20 15:44:04,2023-08-01 00:00:00,Cartridge Problem,-0.1779,neg,0.12152133580705009
368072658,HP ENVY Inspire 7955e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,"Picks up wireless easily 
Prints color well",IPH,7,2024-03-06 16:27:09,2024-03-01 00:00:00,Print quality,0.5423,pos,0.43333333333333335
368066609,HP Ink Tank Wireless 415,PH,10,HPS Surveys,English,,,Supplies - Ink,Kronos Refresh,Kronos Refresh,HP Ink Tank Wireless 415,"I was very satisfactorily the performance of my hp ink tank wireless 415 series,and I hope it will remain until it last",CISS,22,2024-03-06 04:52:06,2024-03-01 00:00:00,Others,0.6997,pos,0.1
332252850,HP ENVY 6020e All-in-One Printer,DE,10,HPS Surveys,German,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6020e All-in-One Printer,"The best device I've had so far
 The supply of cartridges is also perfectly solved",IPH,15,2023-08-22 09:57:43,2023-08-01 00:00:00,General satisfied,0.8885,pos,0.7000000000000001
326567576,HP 301 Black Original Ink Cartridge,IT,2,Web Reviews,Italian,Amazon IT,1.0,Supplies - Ink,Pyramid Refresh,,HP 301 Black Original Ink Cartridge,Money thrown away is exhausted after 50 scarce pages,IPH,9,2023-07-10 01:00:00,2023-07-01 00:00:00,Customer experience & expectation,-0.3612,pos,-0.4
